price,model_year,transmission,fuel_type,mileage,brand,model,number_of_doors,origin,first_owner,tax_horsepower,condition,abs,airbags,multimedia,backup_camera,air_conditioning,esp,aluminum_wheels,speed_limiter,onboard_computer,parking_sensors,cruise_control,leather_seats,navigation_gps,sunroof,remote_central_locking,power_windows,car_age
179000,2019.0,Manuelle,Diesel,77499.5,Honda,Civic,5,WW au Maroc,False,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,6.0
408500,2019.0,Automatique,Diesel,134999.5,Land Rover,Range Rover Vogue,4,WW au Maroc,False,6.0,Excellent,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,6.0
66000,2008.0,Manuelle,Diesel,17499.5,Kia,Sorento,5,WW au Maroc,True,10.0,Très bon,True,True,True,False,True,False,True,False,False,True,False,False,False,False,True,True,17.0
280000,2021.0,Automatique,Diesel,124999.5,Ford,Kuga,5,Dédouanée,True,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,4.0
180000,2020.0,Automatique,Diesel,52499.5,Skoda,Karoq,5,WW au Maroc,True,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,5.0
185000,2013.0,Automatique,Diesel,164999.5,Land Rover,Range Rover Evoque,5,WW au Maroc,True,9.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,12.0
68000,2008.0,Manuelle,Diesel,224999.5,Fiat,Grande Punto,5,WW au Maroc,False,6.0,Très bon,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,17.0
50000,2001.0,Manuelle,Essence,134999.5,BMW,Série 3,5,WW au Maroc,True,11.0,Très bon,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,24.0
135000,2017.0,Manuelle,Diesel,164999.5,Ford,Focus,5,WW au Maroc,False,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0
120000,2012.0,Manuelle,Diesel,184999.5,Volkswagen,Passat,5,WW au Maroc,False,8.0,Excellent,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,13.0
69000,2016.0,Manuelle,Essence,134999.5,Hyundai,i10,4,WW au Maroc,False,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0
245000,2015.0,Automatique,Diesel,184999.5,Audi,A3,5,Dédouanée,False,41.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0
42000,2001.0,Manuelle,Diesel,194999.5,Peugeot,206,5,WW au Maroc,False,7.0,Très bon,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,24.0
122000,2018.0,Manuelle,Diesel,134999.5,Dacia,Sandero,5,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,7.0
22000,1992.0,Manuelle,Essence,134080.26653832692,Renault,19,5,Dédouanée,False,8.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33.0
81000,2008.0,Manuelle,Diesel,274999.5,Nissan,Pathfinder,5,Dédouanée,False,10.0,Très bon,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,17.0
53000,2001.0,Manuelle,Diesel,2499.5,Citroen,Berlingo,5,WW au Maroc,False,7.0,Très bon,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,24.0
190000,2018.0,Manuelle,Diesel,77499.5,Nissan,Qashqai,5,WW au Maroc,True,6.0,Excellent,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,7.0
70000,2012.0,Manuelle,Essence,92499.5,Hyundai,i10,5,WW au Maroc,False,6.0,Excellent,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,13.0
132000,2009.0,Automatique,Diesel,274999.5,Volkswagen,Passat CC,5,Dédouanée,False,8.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,16.0
42000,2003.0,Manuelle,Essence,274999.5,Nissan,Primera,5,WW au Maroc,False,10.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.0
120000,2019.0,Manuelle,Diesel,7499.5,Dacia,Sandero,5,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,6.0
220000,2021.0,Automatique,Hybride,42499.5,Toyota,Corolla,5,WW au Maroc,True,8.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0
205000,2019.0,Manuelle,Diesel,42499.5,Ford,Kuga,5,Pas encore dédouanée,True,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,6.0
86000,2012.0,Manuelle,Diesel,134999.5,Hyundai,i20,5,WW au Maroc,False,6.0,Excellent,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,True,13.0
168000,2019.0,Automatique,Diesel,144999.5,Renault,Megane,5,WW au Maroc,True,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0
159000,2019.0,Manuelle,Diesel,144999.5,Renault,Megane,5,WW au Maroc,True,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0
117000,2018.0,Manuelle,Diesel,104999.5,Dacia,Sandero,5,WW au Maroc,True,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0
138000,2022.0,Manuelle,Diesel,52499.5,Dacia,Sandero,4,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,3.0
158000,2019.0,Manuelle,Diesel,154999.5,Seat,Leon,4,WW au Maroc,False,6.0,Excellent,True,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,6.0
178000,2020.0,Automatique,Diesel,114999.5,Citroen,C3,5,WW au Maroc,True,6.0,Très bon,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,5.0
124000,2020.0,Manuelle,Diesel,194999.5,Dacia,Dokker,5,Importée neuve,False,6.0,Bon,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,5.0
33000,1999.0,Manuelle,Essence,424999.5,Honda,Civic,4,WW au Maroc,False,9.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26.0
175000,2023.0,Manuelle,Diesel,57499.5,Renault,Express,5,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,2.0
68000,2010.0,Manuelle,Diesel,22499.5,Opel,Corsa,5,Dédouanée,False,5.0,Excellent,False,False,True,False,True,True,True,True,False,False,True,False,True,False,True,True,15.0
118000,2015.0,Manuelle,Diesel,2499.5,Dacia,Dokker,5,WW au Maroc,False,6.0,Excellent,True,True,True,True,True,False,False,True,False,True,True,False,True,False,True,True,10.0
68000,2007.0,Manuelle,Diesel,7499.5,Kia,Sorento,5,WW au Maroc,False,9.0,Excellent,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,18.0
45000,2004.0,Manuelle,Essence,274999.5,Honda,Jazz,5,WW au Maroc,False,8.0,Très bon,True,True,True,False,True,True,True,False,True,False,False,False,False,False,True,True,21.0
150000,2015.0,Automatique,Diesel,124999.5,Mini,Cooper,5,WW au Maroc,False,6.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,10.0
185000,2013.0,Automatique,Diesel,124999.5,Land Rover,Range Rover Evoque,5,WW au Maroc,True,9.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,12.0
255000,2019.0,Automatique,Diesel,104999.5,Volkswagen,Arteon,5,WW au Maroc,True,8.0,Excellent,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,6.0
33000,1995.0,Manuelle,Essence,22499.5,Renault,19,5,Dédouanée,False,8.0,Très bon,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,30.0
38000,2008.0,Manuelle,Essence,194999.5,Volkswagen,Golf Plus,5,WW au Maroc,False,6.0,Excellent,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,True,17.0
158000,2020.0,Manuelle,Diesel,104999.5,Dacia,Duster,5,WW au Maroc,False,6.0,Très bon,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,5.0
68000,2004.0,Manuelle,Diesel,37499.5,Volkswagen,Golf 5,5,Dédouanée,False,8.0,Excellent,False,False,False,True,True,False,True,False,True,True,False,False,True,False,True,False,21.0
205000,2019.0,Manuelle,Diesel,42499.5,Ford,Kuga,5,Pas encore dédouanée,True,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,6.0
142000,2022.0,Manuelle,Diesel,72499.5,Dacia,Logan,5,WW au Maroc,False,6.0,Très bon,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,3.0
75000,2013.0,Manuelle,Diesel,224999.5,Dacia,Sandero,5,WW au Maroc,False,6.0,Bon,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,12.0
44000,2002.0,Manuelle,Essence,224999.5,Renault,Clio,5,WW au Maroc,True,6.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23.0
140000,2023.0,Automatique,Essence,22499.5,Kia,Picanto,5,Dédouanée,False,6.0,Excellent,True,True,True,True,True,False,True,False,True,True,False,False,True,False,True,True,2.0
140000,2023.0,Automatique,Essence,22499.5,Kia,Picanto,5,WW au Maroc,False,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0
142000,2018.0,Automatique,Diesel,274999.5,Dacia,Duster,5,WW au Maroc,False,6.0,Excellent,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,7.0
51000,2007.0,Manuelle,Essence,224999.5,Peugeot,206,5,WW au Maroc,False,6.0,Bon,True,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,18.0
155000,2021.0,Automatique,Diesel,97499.5,Citroen,C4,5,WW au Maroc,False,6.0,Très bon,True,True,False,False,True,False,False,True,True,True,True,False,True,False,False,True,4.0
182000,2011.0,Automatique,Diesel,274999.5,Audi,Q5,5,Dédouanée,False,8.0,Excellent,True,True,True,False,True,True,True,False,True,True,False,True,True,False,True,True,14.0
115000,2013.0,Manuelle,Diesel,274999.5,Ford,C-Max,5,WW au Maroc,False,6.0,Très bon,True,True,False,True,True,False,True,True,True,False,True,False,True,False,True,True,12.0
106000,2014.0,Manuelle,Diesel,274999.5,Renault,Kangoo,5,WW au Maroc,False,6.0,Très bon,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,11.0
105000,2013.0,Automatique,Diesel,194999.5,Fiat,Freemont,5,WW au Maroc,False,8.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,12.0
139000,2021.0,Manuelle,Diesel,97499.5,Renault,Clio,5,WW au Maroc,False,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0
185000,2019.0,Automatique,Hybride,57499.5,Toyota,Corolla,5,WW au Maroc,False,10.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0
295000,2020.0,Automatique,Diesel,82499.5,Alfa Romeo,Stelvio,5,WW au Maroc,True,9.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,5.0
56000,2010.0,Manuelle,Essence,144999.5,Chevrolet,Aveo,5,WW au Maroc,False,8.0,Excellent,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,15.0
218000,2020.0,Manuelle,Diesel,144999.5,Hyundai,Tucson,5,WW au Maroc,False,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0
167000,2022.0,Manuelle,Diesel,67499.5,Renault,Clio,5,WW au Maroc,False,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0
174000,2018.0,Manuelle,Diesel,154999.5,Hyundai,Creta,5,WW au Maroc,True,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0
117000,2014.0,Manuelle,Diesel,174999.5,Renault,Megane,5,WW au Maroc,False,6.0,Bon,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,11.0
85000,2021.0,Manuelle,Essence,124999.5,Renault,Clio,5,WW au Maroc,False,6.0,Très bon,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,4.0
150000,2018.0,Automatique,Diesel,52499.5,Citroen,C4,5,WW au Maroc,False,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,7.0
265000,2014.0,Automatique,Diesel,184999.5,Audi,Q5,5,Dédouanée,True,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,11.0
408500,2017.0,Automatique,Diesel,144999.5,Land Rover,Range Rover Vogue,5,Importée neuve,False,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,8.0
187000,2016.0,Manuelle,Diesel,274999.5,Audi,A3,5,WW au Maroc,True,8.0,Bon,False,True,False,False,True,True,True,False,True,True,True,False,False,False,True,True,9.0
245000,2015.0,Automatique,Essence,124999.5,Audi,A3,5,Importée neuve,False,14.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,10.0
210000,2021.0,Automatique,Essence,37499.5,Abarth,595,3,WW au Maroc,True,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4.0
85000,2007.0,Automatique,Diesel,224999.5,Volkswagen,Touareg,5,WW au Maroc,False,12.0,Très bon,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,18.0
175000,2023.0,Manuelle,Diesel,27499.5,Peugeot,208,5,WW au Maroc,True,6.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,2.0
220000,2022.0,Automatique,Diesel,57499.5,Jeep,Renegade,5,WW au Maroc,True,6.0,Excellent,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,3.0
130000,2022.0,Manuelle,Diesel,72499.5,Citroen,C-Elysée,5,WW au Maroc,True,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0
179000,2022.0,Manuelle,Diesel,37499.5,Renault,Clio,5,WW au Maroc,False,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,3.0
250000,2020.0,Automatique,Diesel,92499.5,Peugeot,3008,5,WW au Maroc,True,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0
256000,2023.0,Automatique,Diesel,22499.5,Kia,Seltos,5,WW au Maroc,True,6.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,2.0
230000,2016.0,Automatique,Diesel,67499.5,BMW,Série 3,5,WW au Maroc,True,8.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,9.0
335000,2023.0,Automatique,Diesel,2499.5,Hyundai,Tucson,5,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2.0
210000,2022.0,Automatique,Diesel,57499.5,Dacia,Duster,5,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,3.0
235000,2014.0,Automatique,Diesel,87499.5,Maserati,Ghibli,5,WW au Maroc,True,12.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.0
408500,2024.0,Automatique,Diesel,12499.5,Mercedes-Benz,Classe A,5,WW au Maroc,True,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0
135000,2018.0,Manuelle,Diesel,62499.5,Ford,Fiesta,5,WW au Maroc,True,6.0,Très bon,True,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,7.0
90000,2013.0,Manuelle,Diesel,224999.5,Peugeot,508,5,WW au Maroc,False,8.0,Excellent,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False,True,12.0
75000,2009.0,Manuelle,Diesel,224999.5,Chevrolet,Captiva,5,WW au Maroc,False,8.0,Très bon,True,True,True,True,True,False,True,False,False,False,False,True,True,False,True,True,16.0
65000,2012.0,Manuelle,Essence,174999.5,Hyundai,i10,5,WW au Maroc,False,6.0,Très bon,False,True,True,True,True,False,True,False,True,True,False,False,True,False,True,True,13.0
35000,1990.0,Manuelle,Diesel,324999.5,Volkswagen,Golf 2,5,Dédouanée,False,7.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35.0
168998,2023.0,Automatique,Diesel,114999.5,Opel,Corsa,5,WW au Maroc,False,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0
132000,2018.0,Manuelle,Diesel,104999.5,Nissan,Micra,5,WW au Maroc,True,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0
85000,2008.0,Manuelle,Diesel,324999.5,Renault,Kangoo,3,WW au Maroc,True,7.0,Excellent,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,17.0
189000,2021.0,Automatique,Diesel,77499.5,Renault,Megane,5,WW au Maroc,True,6.0,Neuf,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,4.0
168000,2015.0,Automatique,Diesel,114999.5,Jeep,Grand Cherokee,5,WW au Maroc,True,12.0,Neuf,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,10.0
149000,2019.0,Automatique,Hybride,22499.5,Toyota,Yaris,5,WW au Maroc,False,9.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0
190000,2021.0,Manuelle,Diesel,87499.5,Skoda,Octavia,5,WW au Maroc,True,8.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,4.0
